email,Alcoholic,Appetizers,Arcade,Billiards,Bowling,Cocktail,Desserts,Mains,Non-alcoholic,Salads,VR,total_spent_year,visit_count_year,is_loyalty
aiden.chen118@yahoo.com,-1.1957436354798443,-1.6857050161850353,0.12035876131558776,-0.03814554804299981,-0.679539393378887,-0.2761043932207186,-0.9554971998664755,-1.4988859569095723,-0.8003906191923069,-0.3000134697161858,-1.3374350722171322,-1.0678042701699386,-1.384754686472162,0.7895420339517227
aiden.garcia277@outlook.com,-0.5899971129469952,-1.2820400218878525,-1.5920626395159423,-0.03814554804299981,0.5765408161939173,0.6960941744578677,-0.9554971998664755,0.2434258495279909,-0.6311032631871658,-1.1152674635101687,1.1765406274391312,-0.6685492051729542,-1.0385660148541216,0.7895420339517227
aiden.gonzalez136@yahoo.com,-0.8928703742134197,1.139949943895244,-1.102799382135505,-1.1940712463157244,-1.307579498165289,0.04796179600547682,-1.4971622791558608,-0.25437752373988426,-0.12324119517174266,-0.3000134697161858,-0.7089411473030663,-0.6894767785555325,-0.3461886716180405,-1.2665570127975552
aiden.lam185@hotmail.com,0.015749409585853958,1.139949943895244,-0.12427286737463082,1.1177801502297247,1.8326210257667215,-0.9242367716731095,-0.41383212057709023,-0.5032792103738218,0.2153335168385395,-1.1152674635101687,-1.3374350722171322,-0.22677958396758036,0.0,-1.2665570127975552
aiden.macdonald433@outlook.com,0.3186226708522785,1.139949943895244,-0.8581677534452865,-0.03814554804299981,-1.307579498165289,-0.600170582446914,-0.41383212057709023,-1.2499842702756345,0.2153335168385395,-0.3000134697161858,-0.7089411473030663,-0.7555218401592582,1.0385660148541216,-1.2665570127975552
aiden.martinez228@gmail.com,0.6214959321187031,0.7362849495980613,0.12035876131558776,0.5398173010933625,1.2045809209803193,1.668292742136454,0.12783295871229505,0.2434258495279909,1.231057652869386,0.5152405240777971,1.8050345523531972,0.8268525890368927,1.384754686472162,-1.2665570127975552
aiden.park48@outlook.com,-0.2871238516805706,0.3326199553008785,-0.3689044960648494,-0.616108397179362,-0.679539393378887,-0.2761043932207186,-0.9554971998664755,0.2434258495279909,-0.969677975197448,-1.1152674635101687,-1.3374350722171322,-0.654493372304058,-1.0385660148541216,-1.2665570127975552
aiden.smith493@outlook.com,0.015749409585853958,1.9472799324896095,-0.12427286737463082,-0.03814554804299981,-1.307579498165289,-1.5723691501255004,-0.9554971998664755,-0.7521808970077595,-0.8003906191923069,-1.1152674635101687,-0.7089411473030663,-0.33492273265765404,-0.692377343236081,0.7895420339517227
aiden.wong178@hotmail.com,-0.5899971129469952,0.3326199553008785,-0.8581677534452865,-1.1940712463157244,-0.679539393378887,-0.9242367716731095,-0.9554971998664755,-0.5032792103738218,-0.6311032631871658,-1.1152674635101687,-0.7089411473030663,-0.973612837068251,-0.3461886716180405,-1.2665570127975552
alexander.johnson349@outlook.com,-0.5899971129469952,-0.8783750275906698,0.12035876131558776,-0.616108397179362,-0.679539393378887,1.020160363684063,-0.9554971998664755,-0.005475837105946687,-0.2925285511768837,0.5152405240777971,-0.7089411473030663,-0.1012835551924504,-0.692377343236081,0.7895420339517227
alexander.lau9@hotmail.com,0.9243691933851277,-0.07104503899630422,-0.12427286737463082,1.1177801502297247,-1.307579498165289,0.6960941744578677,-0.41383212057709023,-0.25437752373988426,0.2153335168385395,1.33049451787178,1.8050345523531972,0.38931707057227277,1.0385660148541216,0.7895420339517227
alexander.martinez100@hotmail.com,-1.4986168967462687,-0.8783750275906698,-1.102799382135505,-1.1940712463157244,-0.679539393378887,-1.5723691501255004,-0.9554971998664755,-1.7477876435435098,-1.3082526872077302,-1.1152674635101687,-1.3374350722171322,-1.8493779892008924,-2.077132029708243,-1.2665570127975552
alexander.park254@gmail.com,0.3186226708522785,1.9472799324896095,1.8327801621471178,2.2737058485024493,0.5765408161939173,1.668292742136454,1.7528281965804509,0.4923275361619285,0.8924829408591037,0.5152405240777971,0.5480467025250654,1.6981754038677592,1.384754686472162,0.7895420339517227
alexander.patel159@hotmail.com,0.015749409585853958,0.3326199553008785,0.12035876131558776,-0.03814554804299981,-0.05149928859248488,-0.600170582446914,1.2111631172910655,0.9901309094298036,-0.12324119517174266,-1.1152674635101687,-1.3374350722171322,0.19111247424075506,0.692377343236081,-1.2665570127975552
alexander.patel389@gmail.com,-0.8928703742134197,-1.2820400218878525,-1.102799382135505,-0.616108397179362,-0.05149928859248488,-1.2483029608993048,-0.9554971998664755,-0.25437752373988426,-1.3082526872077302,0.5152405240777971,-1.3374350722171322,-1.2548336117266798,-0.3461886716180405,-1.2665570127975552
alexander.su258@hotmail.com,0.3186226708522785,0.3326199553008785,0.8542536473862435,2.2737058485024493,-0.05149928859248488,1.668292742136454,0.12783295871229505,0.9901309094298036,2.246781788900232,-0.3000134697161858,1.1765406274391312,1.2767780638822428,1.384754686472162,0.7895420339517227
alexander.taylor405@gmail.com,-0.8928703742134197,0.7362849495980613,0.36499039000580635,-0.03814554804299981,-0.679539393378887,0.04796179600547682,0.12783295871229505,-0.25437752373988426,1.0617702968642448,-1.1152674635101687,-0.08044722238900051,-0.04460904883465506,0.692377343236081,-1.2665570127975552
alexander.white134@gmail.com,-0.2871238516805706,-0.474710033293487,-0.12427286737463082,-0.03814554804299981,-0.679539393378887,-1.8964353393516957,-0.41383212057709023,-0.25437752373988426,-0.969677975197448,0.5152405240777971,-1.3374350722171322,-0.8327768622979306,-1.0385660148541216,0.7895420339517227
alexander.wilson223@icloud.com,0.6214959321187031,0.7362849495980613,-0.613536124755068,1.1177801502297247,1.2045809209803193,1.668292742136454,0.12783295871229505,-0.25437752373988426,0.5539082288488216,-1.1152674635101687,1.1765406274391312,0.5136331035016188,1.0385660148541216,-1.2665570127975552
amelia.gonzalez211@icloud.com,3.0444820222500995,0.7362849495980613,0.8542536473862435,-0.03814554804299981,0.5765408161939173,0.6960941744578677,1.7528281965804509,2.2346393425994915,0.3846208728436806,-1.1152674635101687,-0.08044722238900051,1.4901837831682703,1.0385660148541216,0.7895420339517227
amelia.johnson273@outlook.com,0.6214959321187031,-0.07104503899630422,-0.3689044960648494,-0.616108397179362,-0.679539393378887,1.020160363684063,0.6694980380016803,0.2434258495279909,0.3846208728436806,-0.3000134697161858,-0.08044722238900051,0.23466820325424723,1.384754686472162,0.7895420339517227
amelia.li361@yahoo.com,-1.1957436354798443,-0.474710033293487,0.8542536473862435,-0.03814554804299981,0.5765408161939173,0.37202798523167224,-1.4971622791558608,0.2434258495279909,-0.2925285511768837,-0.3000134697161858,0.5480467025250654,0.14162206023817336,0.0,0.7895420339517227
amelia.liu131@yahoo.com,-0.5899971129469952,-0.8783750275906698,-0.613536124755068,-0.03814554804299981,-0.05149928859248488,-0.600170582446914,0.12783295871229505,-0.7521808970077595,-1.1389653312025891,-1.1152674635101687,0.5480467025250654,-0.6988473338014629,-1.384754686472162,-1.2665570127975552
amelia.martin461@outlook.com,-1.4986168967462687,-0.474710033293487,-1.5920626395159423,-0.03814554804299981,-1.307579498165289,-0.600170582446914,-0.41383212057709023,-0.5032792103738218,-0.969677975197448,-0.3000134697161858,-0.08044722238900051,-1.3195598544439413,-1.384754686472162,0.7895420339517227
amelia.nguyen311@outlook.com,-1.4986168967462687,-1.2820400218878525,-1.102799382135505,-1.1940712463157244,-0.679539393378887,-0.9242367716731095,-1.4971622791558608,-1.2499842702756345,-1.8161147552231534,-0.3000134697161858,-1.3374350722171322,-1.592694186982734,-2.077132029708243,0.7895420339517227
amelia.rodriguez86@icloud.com,-0.2871238516805706,-0.8783750275906698,0.12035876131558776,-0.03814554804299981,-0.679539393378887,0.04796179600547682,-0.41383212057709023,-0.7521808970077595,-0.2925285511768837,-0.3000134697161858,1.8050345523531972,-0.38111609944407476,0.3461886716180405,-1.2665570127975552
amelia.zhang308@outlook.com,2.741608760983675,1.139949943895244,0.609622018696025,1.695742999366087,0.5765408161939173,0.6960941744578677,1.7528281965804509,1.2390325960637412,0.04604616083339841,1.33049451787178,-0.7089411473030663,1.66461493378326,0.692377343236081,0.7895420339517227
aria.anderson151@icloud.com,-0.8928703742134197,-0.474710033293487,-0.613536124755068,-0.03814554804299981,-0.679539393378887,-1.2483029608993048,-0.41383212057709023,-0.5032792103738218,-0.4618159071820248,-1.1152674635101687,-1.3374350722171322,-1.0166132739190215,-1.0385660148541216,-1.2665570127975552
aria.garcia13@hotmail.com,-0.2871238516805706,-0.474710033293487,-0.3689044960648494,-0.03814554804299981,-0.05149928859248488,-0.600170582446914,0.12783295871229505,0.2434258495279909,-0.6311032631871658,-0.3000134697161858,1.1765406274391312,-0.06737602750624966,-0.692377343236081,-1.2665570127975552
aria.garcia364@icloud.com,-0.8928703742134197,-0.8783750275906698,0.12035876131558776,-0.03814554804299981,-0.05149928859248488,-0.2761043932207186,-0.9554971998664755,-0.7521808970077595,0.04604616083339841,-0.3000134697161858,1.1765406274391312,-0.47732046663562927,0.0,-1.2665570127975552
aria.gonzalez193@hotmail.com,-0.2871238516805706,1.543614938192427,-0.8581677534452865,-1.1940712463157244,2.4606611305531234,0.04796179600547682,0.12783295871229505,-0.005475837105946687,-0.2925285511768837,-1.1152674635101687,1.1765406274391312,-0.06671661806301732,-1.0385660148541216,-1.2665570127975552
aria.huang253@yahoo.com,0.015749409585853958,1.543614938192427,-0.8581677534452865,-0.616108397179362,-0.679539393378887,-0.600170582446914,0.6694980380016803,-0.005475837105946687,0.2153335168385395,-0.3000134697161858,-0.08044722238900051,-0.2784911666210493,0.692377343236081,0.7895420339517227
aria.ivanov15@yahoo.com,-0.8928703742134197,-0.8783750275906698,-1.3474310108257237,-0.616108397179362,-0.05149928859248488,-1.5723691501255004,-0.9554971998664755,-1.7477876435435098,-1.3082526872077302,-1.1152674635101687,-0.7089411473030663,-1.5530949146286344,-1.384754686472162,0.7895420339517227
aria.khan113@outlook.com,-0.2871238516805706,-0.8783750275906698,0.12035876131558776,-0.03814554804299981,-0.05149928859248488,-0.9242367716731095,-0.41383212057709023,-0.5032792103738218,-0.969677975197448,0.5152405240777971,0.5480467025250654,-0.18336267799476852,-1.7309433580902025,0.7895420339517227
aria.lau174@yahoo.com,-0.5899971129469952,-0.474710033293487,1.098885276076462,-0.616108397179362,-1.307579498165289,0.04796179600547682,-0.9554971998664755,-0.7521808970077595,0.04604616083339841,0.5152405240777971,-1.3374350722171322,-0.23368603024143297,1.0385660148541216,0.7895420339517227
aria.nowak10@icloud.com,0.3186226708522785,-0.07104503899630422,-0.12427286737463082,-1.1940712463157244,-0.679539393378887,-1.2483029608993048,0.6694980380016803,-0.7521808970077595,-0.4618159071820248,-0.3000134697161858,-0.7089411473030663,-0.774089421850269,0.0,0.7895420339517227
aria.nowak441@icloud.com,0.015749409585853958,-0.474710033293487,-0.3689044960648494,-0.616108397179362,-1.307579498165289,0.37202798523167224,0.6694980380016803,1.985737655965554,0.8924829408591037,-1.1152674635101687,1.8050345523531972,0.5618741101380768,0.3461886716180405,0.7895420339517227
aria.tremblay406@icloud.com,0.015749409585853958,-0.474710033293487,-0.3689044960648494,-0.03814554804299981,-0.679539393378887,-0.2761043932207186,0.12783295871229505,-1.001082583641697,0.7231955848539627,-1.1152674635101687,-1.3374350722171322,-0.8030340258321437,0.0,0.7895420339517227
ava.chen323@outlook.com,0.6214959321187031,-1.2820400218878525,-0.613536124755068,-0.616108397179362,-0.05149928859248488,-0.2761043932207186,-0.9554971998664755,-0.5032792103738218,0.2153335168385395,-1.1152674635101687,0.5480467025250654,-0.8837596239878274,0.0,0.7895420339517227
ava.liu81@icloud.com,-0.8928703742134197,-1.6857050161850353,-1.3474310108257237,0.5398173010933625,-1.307579498165289,-1.2483029608993048,0.12783295871229505,-0.25437752373988426,-0.4618159071820248,-1.1152674635101687,-1.3374350722171322,-1.100358273209505,-1.0385660148541216,0.7895420339517227
ava.smith409@gmail.com,0.6214959321187031,1.9472799324896095,-0.3689044960648494,-0.616108397179362,-0.05149928859248488,0.04796179600547682,1.2111631172910655,0.741229222795866,1.0617702968642448,-0.3000134697161858,0.5480467025250654,0.5654140976754283,1.7309433580902025,-1.2665570127975552
ava.thompson298@outlook.com,-0.2871238516805706,-0.474710033293487,-0.12427286737463082,-1.1940712463157244,1.2045809209803193,-0.2761043932207186,-0.41383212057709023,-0.7521808970077595,-0.969677975197448,0.5152405240777971,-0.7089411473030663,-0.6919061817674406,-0.692377343236081,-1.2665570127975552
avery.brown176@icloud.com,0.3186226708522785,0.3326199553008785,0.609622018696025,1.1177801502297247,0.5765408161939173,0.6960941744578677,-0.9554971998664755,0.741229222795866,1.400345008874527,-0.3000134697161858,-0.7089411473030663,0.18129074411261284,0.0,0.7895420339517227
avery.chow431@icloud.com,1.2272424546515521,0.7362849495980613,0.609622018696025,0.5398173010933625,1.8326210257667215,-0.600170582446914,-0.41383212057709023,-0.7521808970077595,0.04604616083339841,-1.1152674635101687,0.5480467025250654,0.19135541456194602,0.3461886716180405,-1.2665570127975552
avery.khan192@gmail.com,-0.2871238516805706,0.3326199553008785,-0.613536124755068,-0.616108397179362,-0.679539393378887,-1.2483029608993048,-0.9554971998664755,-0.7521808970077595,0.2153335168385395,-0.3000134697161858,1.1765406274391312,-0.5020656736369201,-0.692377343236081,0.7895420339517227
avery.lee137@outlook.com,-0.5899971129469952,-0.07104503899630422,-0.8581677534452865,-0.03814554804299981,-0.05149928859248488,-0.9242367716731095,1.2111631172910655,-0.7521808970077595,-0.4618159071820248,-1.1152674635101687,0.5480467025250654,-0.8883060785701121,-0.692377343236081,0.7895420339517227
avery.su423@outlook.com,0.6214959321187031,0.7362849495980613,1.098885276076462,0.5398173010933625,0.5765408161939173,-0.600170582446914,-0.41383212057709023,-0.5032792103738218,1.738919720884809,-0.3000134697161858,0.5480467025250654,0.6157374499220927,0.0,0.7895420339517227
avery.wilson142@gmail.com,0.015749409585853958,0.7362849495980613,0.12035876131558776,1.695742999366087,-0.05149928859248488,1.9923589313626495,0.6694980380016803,1.2390325960637412,1.231057652869386,-1.1152674635101687,-0.7089411473030663,0.5930745885310087,0.3461886716180405,-1.2665570127975552
benjamin.anderson24@gmail.com,0.3186226708522785,1.139949943895244,0.12035876131558776,-0.616108397179362,-1.307579498165289,0.04796179600547682,-0.9554971998664755,-0.7521808970077595,0.04604616083339841,1.33049451787178,-0.08044722238900051,-0.16743273407668677,-0.3461886716180405,-1.2665570127975552
benjamin.lam53@gmail.com,-0.8928703742134197,-1.6857050161850353,0.12035876131558776,-1.1940712463157244,-1.307579498165289,-0.2761043932207186,-0.9554971998664755,-1.4988859569095723,-1.6468273992180122,-1.1152674635101687,-0.7089411473030663,-1.280619991533074,-1.0385660148541216,-1.2665570127975552
benjamin.lau498@gmail.com,3.3473552835165243,0.7362849495980613,-0.613536124755068,0.5398173010933625,0.5765408161939173,2.64049130981504,-0.41383212057709023,0.9901309094298036,2.4160691449053733,1.33049451787178,-0.7089411473030663,1.427713414862066,1.384754686472162,0.7895420339517227
benjamin.lopez376@yahoo.com,0.3186226708522785,-0.07104503899630422,1.098885276076462,1.1177801502297247,-0.05149928859248488,2.316425120588845,1.7528281965804509,0.741229222795866,2.923931212920796,-0.3000134697161858,-0.08044722238900051,1.3800624061485003,0.692377343236081,-1.2665570127975552
benjamin.nguyen74@icloud.com,0.9243691933851277,0.7362849495980613,1.5881485334568992,-0.616108397179362,0.5765408161939173,1.3442265529102586,2.8361583551592218,-0.7521808970077595,-0.12324119517174266,-0.3000134697161858,0.5480467025250654,0.8229655438978399,1.0385660148541216,0.7895420339517227
benjamin.park25@icloud.com,-0.5899971129469952,0.3326199553008785,0.12035876131558776,-0.616108397179362,0.5765408161939173,0.04796179600547682,-0.41383212057709023,1.2390325960637412,-0.8003906191923069,-1.1152674635101687,0.5480467025250654,0.21169299002163214,-0.692377343236081,0.7895420339517227
benjamin.patel42@outlook.com,-0.2871238516805706,1.139949943895244,-0.12427286737463082,-0.03814554804299981,-0.05149928859248488,0.04796179600547682,0.12783295871229505,-0.5032792103738218,0.2153335168385395,0.5152405240777971,-0.7089411473030663,-0.11703997030968176,0.0,-1.2665570127975552
benjamin.su470@hotmail.com,0.6214959321187031,0.7362849495980613,-1.3474310108257237,-0.03814554804299981,-1.307579498165289,-0.2761043932207186,0.12783295871229505,-1.001082583641697,-1.1389653312025891,-1.1152674635101687,-1.3374350722171322,-0.9482429263838981,-0.692377343236081,0.7895420339517227
benjamin.thompson245@outlook.com,-0.8928703742134197,-0.474710033293487,0.12035876131558776,0.5398173010933625,0.5765408161939173,-0.9242367716731095,-0.41383212057709023,0.9901309094298036,0.04604616083339841,-0.3000134697161858,1.8050345523531972,-0.09708415821186654,-0.692377343236081,-1.2665570127975552
benjamin.wilson14@hotmail.com,3.0444820222500995,0.7362849495980613,2.3220434195275548,-0.03814554804299981,1.2045809209803193,1.020160363684063,-0.41383212057709023,3.230246089135242,1.0617702968642448,1.33049451787178,-0.08044722238900051,2.2364617441062187,2.077132029708243,0.7895420339517227
camila.chan443@hotmail.com,-0.5899971129469952,-1.2820400218878525,-0.613536124755068,1.1177801502297247,-0.679539393378887,-0.2761043932207186,-0.41383212057709023,-0.5032792103738218,-0.12324119517174266,0.5152405240777971,1.1765406274391312,-0.5793554015357626,-0.3461886716180405,0.7895420339517227
camila.chen115@gmail.com,-0.8928703742134197,-0.8783750275906698,-0.8581677534452865,-0.03814554804299981,-0.679539393378887,-1.2483029608993048,0.12783295871229505,-1.4988859569095723,-0.8003906191923069,0.5152405240777971,-0.7089411473030663,-1.1297540520735911,-1.384754686472162,-1.2665570127975552
camila.kowalski384@hotmail.com,-0.2871238516805706,-0.07104503899630422,-1.5920626395159423,-0.616108397179362,-0.679539393378887,-0.600170582446914,-1.4971622791558608,-1.4988859569095723,-0.969677975197448,-1.1152674635101687,-0.08044722238900051,-1.4679963906915163,-1.7309433580902025,0.7895420339517227
camila.patel33@yahoo.com,-0.2871238516805706,-1.6857050161850353,-0.613536124755068,-0.03814554804299981,-0.05149928859248488,1.020160363684063,-0.41383212057709023,-0.25437752373988426,0.8924829408591037,-1.1152674635101687,-0.08044722238900051,-0.20710141795112622,0.692377343236081,0.7895420339517227
camila.rodriguez435@hotmail.com,-0.8928703742134197,-1.2820400218878525,-2.0813258968963795,-1.1940712463157244,-1.307579498165289,-1.5723691501255004,-0.9554971998664755,-1.7477876435435098,-1.6468273992180122,-0.3000134697161858,-0.7089411473030663,-2.171412737819375,-2.077132029708243,0.7895420339517227
camila.roy221@outlook.com,-0.2871238516805706,3.158274915381158,0.12035876131558776,-1.1940712463157244,0.5765408161939173,1.668292742136454,0.12783295871229505,-0.005475837105946687,0.04604616083339841,2.145748511665763,-0.7089411473030663,0.7086447698974863,-0.692377343236081,0.7895420339517227
camila.singh467@outlook.com,0.015749409585853958,-0.8783750275906698,-0.613536124755068,1.1177801502297247,-0.679539393378887,0.6960941744578677,-0.41383212057709023,-0.7521808970077595,-0.6311032631871658,0.5152405240777971,-1.3374350722171322,-0.38392726601785376,-0.692377343236081,-1.2665570127975552
carter.garcia37@hotmail.com,-1.1957436354798443,-0.474710033293487,-1.3474310108257237,-1.1940712463157244,-0.679539393378887,-1.5723691501255004,-0.41383212057709023,-1.001082583641697,-1.6468273992180122,-0.3000134697161858,-1.3374350722171322,-1.6214999679239281,-1.7309433580902025,0.7895420339517227
carter.gonzalez338@gmail.com,0.3186226708522785,-0.474710033293487,0.8542536473862435,-0.616108397179362,-0.05149928859248488,-0.2761043932207186,1.2111631172910655,-0.7521808970077595,0.8924829408591037,0.5152405240777971,0.5480467025250654,-0.30653342083850105,1.7309433580902025,0.7895420339517227
carter.kim97@icloud.com,-0.2871238516805706,-1.2820400218878525,-0.3689044960648494,1.1177801502297247,-0.05149928859248488,0.04796179600547682,1.2111631172910655,-0.5032792103738218,-0.4618159071820248,0.5152405240777971,-0.08044722238900051,-0.3022993180977471,-1.0385660148541216,0.7895420339517227
carter.liu164@outlook.com,-0.8928703742134197,-1.2820400218878525,-0.8581677534452865,-1.1940712463157244,-1.307579498165289,-0.2761043932207186,0.12783295871229505,-0.7521808970077595,-0.6311032631871658,0.5152405240777971,-0.7089411473030663,-1.0638131077503759,-1.384754686472162,0.7895420339517227
carter.patel6@yahoo.com,-0.5899971129469952,-0.07104503899630422,-0.8581677534452865,-0.03814554804299981,1.8326210257667215,0.04796179600547682,0.12783295871229505,-0.7521808970077595,0.04604616083339841,1.33049451787178,1.1765406274391312,-0.158999234355349,-0.3461886716180405,-1.2665570127975552
carter.roy463@outlook.com,1.8329889771844012,1.543614938192427,0.12035876131558776,1.695742999366087,-0.05149928859248488,-0.2761043932207186,0.12783295871229505,1.2390325960637412,0.5539082288488216,-0.3000134697161858,-0.7089411473030663,1.3162732189558315,0.0,0.7895420339517227
carter.white124@yahoo.com,-0.8928703742134197,-1.6857050161850353,-1.5920626395159423,-1.1940712463157244,-1.307579498165289,-1.5723691501255004,0.12783295871229505,-0.5032792103738218,-0.4618159071820248,-1.1152674635101687,-1.3374350722171322,-1.7966252337423203,-1.7309433580902025,0.7895420339517227
carter.zhang403@gmail.com,0.015749409585853958,-0.474710033293487,0.609622018696025,-0.03814554804299981,-0.05149928859248488,0.6960941744578677,0.12783295871229505,-0.005475837105946687,-0.8003906191923069,0.5152405240777971,1.8050345523531972,0.7272123515884966,0.692377343236081,0.7895420339517227
charlotte.anderson449@yahoo.com,-0.2871238516805706,-1.2820400218878525,-1.102799382135505,-0.616108397179362,-0.679539393378887,-0.9242367716731095,-0.41383212057709023,-1.2499842702756345,-1.4775400432128711,-0.3000134697161858,-0.08044722238900051,-1.5584396016948319,-1.0385660148541216,0.7895420339517227
charlotte.chan310@outlook.com,-0.8928703742134197,-0.474710033293487,-1.8366942682061609,-0.03814554804299981,-0.679539393378887,-0.2761043932207186,0.12783295871229505,-1.001082583641697,-1.6468273992180122,1.33049451787178,-1.3374350722171322,-1.110700589740199,-1.0385660148541216,0.7895420339517227
charlotte.khan313@gmail.com,-0.8928703742134197,-0.07104503899630422,2.077411790837336,-0.03814554804299981,0.5765408161939173,1.020160363684063,2.2944932758698364,2.7324427158673665,1.569632364879668,1.33049451787178,-0.7089411473030663,1.717922981404554,1.384754686472162,0.7895420339517227
charlotte.lam401@hotmail.com,-0.5899971129469952,-0.474710033293487,-0.8581677534452865,2.8516686976388117,-1.307579498165289,-0.2761043932207186,0.6694980380016803,0.2434258495279909,0.7231955848539627,-0.3000134697161858,2.433528477267263,0.21377533563183904,0.3461886716180405,-1.2665570127975552
charlotte.liu453@yahoo.com,-1.1957436354798443,0.7362849495980613,0.609622018696025,-0.616108397179362,-0.05149928859248488,-0.600170582446914,-0.9554971998664755,0.9901309094298036,0.5539082288488216,-1.1152674635101687,-0.08044722238900051,0.08671754764905379,-0.692377343236081,0.7895420339517227
charlotte.thompson492@icloud.com,0.3186226708522785,0.3326199553008785,-0.12427286737463082,0.5398173010933625,0.5765408161939173,-0.9242367716731095,0.6694980380016803,0.2434258495279909,0.2153335168385395,-1.1152674635101687,-0.7089411473030663,-0.19335793692376158,0.0,-1.2665570127975552
charlotte.tremblay318@yahoo.com,-1.1957436354798443,-1.6857050161850353,-0.12427286737463082,-1.1940712463157244,0.5765408161939173,-1.2483029608993048,-0.9554971998664755,-1.001082583641697,-0.8003906191923069,-0.3000134697161858,-0.7089411473030663,-1.047327871669572,-1.0385660148541216,0.7895420339517227
chloe.chen344@icloud.com,-0.8928703742134197,1.543614938192427,0.8542536473862435,-1.1940712463157244,1.8326210257667215,0.37202798523167224,1.2111631172910655,2.2346393425994915,1.231057652869386,-0.3000134697161858,1.1765406274391312,0.9743867755200444,1.0385660148541216,-1.2665570127975552
chloe.kim399@outlook.com,0.9243691933851277,0.3326199553008785,0.609622018696025,-0.03814554804299981,0.5765408161939173,-0.600170582446914,0.12783295871229505,0.2434258495279909,0.2153335168385395,0.5152405240777971,-0.7089411473030663,0.34059018329343366,-0.692377343236081,0.7895420339517227
chloe.li177@hotmail.com,0.015749409585853958,-0.8783750275906698,-1.5920626395159423,-0.616108397179362,-1.307579498165289,-1.2483029608993048,-0.9554971998664755,-1.4988859569095723,-1.4775400432128711,-1.1152674635101687,-1.3374350722171322,-1.7422760133159225,-2.077132029708243,-1.2665570127975552
