email,Alcoholic,Appetizers,Arcade,Billiards,Bowling,Cocktail,Desserts,Mains,Non-alcoholic,Salads,VR,total_spent_year,visit_count_year,is_loyalty,cluster
camila.kowalski384@hotmail.com,-0.2871238516805706,-0.0710450389963042,-1.5920626395159423,-0.616108397179362,-0.679539393378887,-0.600170582446914,-1.4971622791558608,-1.4988859569095725,-0.969677975197448,-1.1152674635101687,-0.0804472223890005,-1.4679963906915163,-1.7309433580902025,0.7895420339517227,4
camila.patel33@yahoo.com,-0.2871238516805706,-1.685705016185035,-0.613536124755068,-0.0381455480429998,-0.0514992885924848,1.020160363684063,-0.4138321205770902,-0.2543775237398842,0.8924829408591037,-1.1152674635101687,-0.0804472223890005,-0.2071014179511262,0.692377343236081,0.7895420339517227,1
camila.rodriguez435@hotmail.com,-0.8928703742134197,-1.2820400218878525,-2.0813258968963795,-1.1940712463157244,-1.307579498165289,-1.5723691501255004,-0.9554971998664756,-1.7477876435435098,-1.6468273992180122,-0.3000134697161858,-0.7089411473030663,-2.171412737819375,-2.077132029708243,0.7895420339517227,4
camila.roy221@outlook.com,-0.2871238516805706,3.158274915381158,0.1203587613155877,-1.1940712463157244,0.5765408161939173,1.668292742136454,0.127832958712295,-0.0054758371059466,0.0460461608333984,2.145748511665763,-0.7089411473030663,0.7086447698974863,-0.692377343236081,0.7895420339517227,0
camila.singh467@outlook.com,0.0157494095858539,-0.8783750275906698,-0.613536124755068,1.1177801502297249,-0.679539393378887,0.6960941744578677,-0.4138321205770902,-0.7521808970077595,-0.6311032631871658,0.5152405240777971,-1.3374350722171322,-0.3839272660178537,-0.692377343236081,-1.2665570127975552,1
carter.garcia37@hotmail.com,-1.1957436354798443,-0.474710033293487,-1.3474310108257237,-1.1940712463157244,-0.679539393378887,-1.5723691501255004,-0.4138321205770902,-1.001082583641697,-1.6468273992180122,-0.3000134697161858,-1.3374350722171322,-1.621499967923928,-1.7309433580902025,0.7895420339517227,4
carter.gonzalez338@gmail.com,0.3186226708522785,-0.474710033293487,0.8542536473862435,-0.616108397179362,-0.0514992885924848,-0.2761043932207186,1.2111631172910655,-0.7521808970077595,0.8924829408591037,0.5152405240777971,0.5480467025250654,-0.306533420838501,1.7309433580902025,0.7895420339517227,2
carter.kim97@icloud.com,-0.2871238516805706,-1.2820400218878525,-0.3689044960648494,1.1177801502297249,-0.0514992885924848,0.0479617960054768,1.2111631172910655,-0.5032792103738218,-0.4618159071820248,0.5152405240777971,-0.0804472223890005,-0.3022993180977471,-1.0385660148541216,0.7895420339517227,1
carter.liu164@outlook.com,-0.8928703742134197,-1.2820400218878525,-0.8581677534452865,-1.1940712463157244,-1.307579498165289,-0.2761043932207186,0.127832958712295,-0.7521808970077595,-0.6311032631871658,0.5152405240777971,-0.7089411473030663,-1.063813107750376,-1.384754686472162,0.7895420339517227,4
carter.patel6@yahoo.com,-0.5899971129469952,-0.0710450389963042,-0.8581677534452865,-0.0381455480429998,1.8326210257667213,0.0479617960054768,0.127832958712295,-0.7521808970077595,0.0460461608333984,1.33049451787178,1.1765406274391312,-0.158999234355349,-0.3461886716180405,-1.2665570127975552,1
carter.roy463@outlook.com,1.8329889771844008,1.543614938192427,0.1203587613155877,1.695742999366087,-0.0514992885924848,-0.2761043932207186,0.127832958712295,1.2390325960637412,0.5539082288488216,-0.3000134697161858,-0.7089411473030663,1.3162732189558315,0.0,0.7895420339517227,2
carter.white124@yahoo.com,-0.8928703742134197,-1.685705016185035,-1.5920626395159423,-1.1940712463157244,-1.307579498165289,-1.5723691501255004,0.127832958712295,-0.5032792103738218,-0.4618159071820248,-1.1152674635101687,-1.3374350722171322,-1.7966252337423203,-1.7309433580902025,0.7895420339517227,4
carter.zhang403@gmail.com,0.0157494095858539,-0.474710033293487,0.609622018696025,-0.0381455480429998,-0.0514992885924848,0.6960941744578677,0.127832958712295,-0.0054758371059466,-0.8003906191923069,0.5152405240777971,1.8050345523531968,0.7272123515884966,0.692377343236081,0.7895420339517227,2
charlotte.anderson449@yahoo.com,-0.2871238516805706,-1.2820400218878525,-1.102799382135505,-0.616108397179362,-0.679539393378887,-0.9242367716731096,-0.4138321205770902,-1.2499842702756343,-1.4775400432128711,-0.3000134697161858,-0.0804472223890005,-1.558439601694832,-1.0385660148541216,0.7895420339517227,4
charlotte.chan310@outlook.com,-0.8928703742134197,-0.474710033293487,-1.8366942682061609,-0.0381455480429998,-0.679539393378887,-0.2761043932207186,0.127832958712295,-1.001082583641697,-1.6468273992180122,1.33049451787178,-1.3374350722171322,-1.110700589740199,-1.0385660148541216,0.7895420339517227,4
charlotte.khan313@gmail.com,-0.8928703742134197,-0.0710450389963042,2.077411790837336,-0.0381455480429998,0.5765408161939173,1.020160363684063,2.2944932758698364,2.7324427158673665,1.569632364879668,1.33049451787178,-0.7089411473030663,1.717922981404554,1.384754686472162,0.7895420339517227,3
charlotte.lam401@hotmail.com,-0.5899971129469952,-0.474710033293487,-0.8581677534452865,2.851668697638812,-1.307579498165289,-0.2761043932207186,0.6694980380016803,0.2434258495279909,0.7231955848539627,-0.3000134697161858,2.433528477267263,0.213775335631839,0.3461886716180405,-1.2665570127975552,2
charlotte.liu453@yahoo.com,-1.1957436354798443,0.7362849495980613,0.609622018696025,-0.616108397179362,-0.0514992885924848,-0.600170582446914,-0.9554971998664756,0.9901309094298036,0.5539082288488216,-1.1152674635101687,-0.0804472223890005,0.0867175476490537,-0.692377343236081,0.7895420339517227,1
charlotte.thompson492@icloud.com,0.3186226708522785,0.3326199553008785,-0.1242728673746308,0.5398173010933625,0.5765408161939173,-0.9242367716731096,0.6694980380016803,0.2434258495279909,0.2153335168385395,-1.1152674635101687,-0.7089411473030663,-0.1933579369237615,0.0,-1.2665570127975552,2
charlotte.tremblay318@yahoo.com,-1.1957436354798443,-1.685705016185035,-0.1242728673746308,-1.1940712463157244,0.5765408161939173,-1.2483029608993048,-0.9554971998664756,-1.001082583641697,-0.8003906191923069,-0.3000134697161858,-0.7089411473030663,-1.047327871669572,-1.0385660148541216,0.7895420339517227,4
chloe.chen344@icloud.com,-0.8928703742134197,1.543614938192427,0.8542536473862435,-1.1940712463157244,1.8326210257667213,0.3720279852316722,1.2111631172910655,2.2346393425994915,1.231057652869386,-0.3000134697161858,1.1765406274391312,0.9743867755200444,1.0385660148541216,-1.2665570127975552,2
chloe.kim399@outlook.com,0.9243691933851276,0.3326199553008785,0.609622018696025,-0.0381455480429998,0.5765408161939173,-0.600170582446914,0.127832958712295,0.2434258495279909,0.2153335168385395,0.5152405240777971,-0.7089411473030663,0.3405901832934336,-0.692377343236081,0.7895420339517227,1
